image_id,chest,arm,side,zone,overlap,position,size,seed,orig_w,orig_h,crop_x0,crop_y0,crop_side,scale,lung_pct,lung_x0,lung_y0,lung_x1,lung_y1,cx,cy,mask_x0,mask_y0,mask_x1,mask_y1,mask_px_requested,mask_px_achieved,edit_inside,local_std,edit_norm,cnr,structure_density,density_spread,det_edited,det_background,gain,n_boxes,coord_space,prompt,skip_ratio,guidance,steps,radedit_twin,patch_src,patch_idx,patch_side_px,scale_factor,paste_shift,lesion_contrast,dest_core_std
c0018_right_upper_clear_medium__cp,c0018,copypaste,right,upper,clear,medial,medium,134604258,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.6221,0.289,0.5635,0.2304,0.6807,0.3476,60,60.0,,51.54,,,0.5636,0.6201,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_upper_clear_medium,n0153,0,204,0.294,0.0728,0.1755,0.082
c0018_right_upper_moderate_medium__cp,c0018,copypaste,right,upper,moderate,medial,medium,1900601769,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.6914,0.289,0.6328,0.2304,0.75,0.3476,60,60.0,,46.65,,,0.738,0.6201,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_upper_moderate_medium,n0796,0,163,0.368,-0.2789,0.0969,0.0691
c0018_right_upper_on_structure_medium__cp,c0018,copypaste,right,upper,on_structure,lateral,medium,1713502086,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.7469,0.289,0.6883,0.2304,0.8055,0.3476,60,60.0,,45.48,,,1.0147,0.6201,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_upper_on_structure_medium,n1042,0,90,0.667,0.2538,0.0864,0.1047
c0018_right_upper_clear_large__cp,c0018,copypaste,right,upper,clear,medial,large,1191170031,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.6474,0.289,0.5752,0.2167,0.7197,0.3612,74,74.0,,48.69,,,0.5947,0.4836,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_upper_clear_large,n0319,0,81,0.914,-0.1252,0.0231,0.0731
c0018_right_upper_moderate_large__cp,c0018,copypaste,right,upper,moderate,medial,large,487714861,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.6914,0.289,0.6191,0.2167,0.7637,0.3612,74,74.0,,47.15,,,0.7306,0.4836,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_upper_moderate_large,n0301,2,415,0.178,-0.2527,0.166,0.0749
c0018_right_upper_on_structure_large__cp,c0018,copypaste,right,upper,on_structure,lateral,large,64034729,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.7354,0.289,0.6631,0.2167,0.8077,0.3612,74,74.0,,48.48,,,0.9599,0.4836,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_upper_on_structure_large,n0879,2,79,0.937,-0.1986,0.0302,0.1171
c0018_right_mid_clear_small__cp,c0018,copypaste,right,mid,clear,medial,small,1562771962,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.6583,0.4629,0.6124,0.417,0.7042,0.5088,47,47.0,,27.34,,,0.754,0.2842,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_mid_clear_small,n0655,0,69,0.681,0.0578,0.0524,0.0749
c0018_right_mid_moderate_small__cp,c0018,copypaste,right,mid,moderate,medial,small,1697881586,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.6418,0.4629,0.5959,0.417,0.6877,0.5088,47,47.0,,31.61,,,0.7883,0.2842,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_mid_moderate_small,n0637,2,52,0.904,0.1165,-0.001,0.0833
c0018_right_mid_on_structure_small__cp,c0018,copypaste,right,mid,on_structure,medial,small,716661177,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.6253,0.4629,0.5794,0.417,0.6712,0.5088,47,47.0,,41.14,,,0.92,0.2842,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_mid_on_structure_small,n0996,0,155,0.303,0.0654,0.1062,0.0865
c0018_right_mid_clear_medium__cp,c0018,copypaste,right,mid,clear,medial,medium,1669444457,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.6845,0.4629,0.6259,0.4043,0.7431,0.5215,60,60.0,,26.83,,,0.7417,0.1833,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_mid_clear_medium,n0109,0,90,0.667,-0.0163,0.0772,0.0629
c0018_right_mid_moderate_medium__cp,c0018,copypaste,right,mid,moderate,lateral,medium,1788031041,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.7191,0.4629,0.6605,0.4043,0.7777,0.5215,60,60.0,,24.66,,,0.7814,0.1833,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_mid_moderate_medium,n0298,0,105,0.571,0.0376,0.0399,0.0537
c0018_right_mid_on_structure_medium__cp,c0018,copypaste,right,mid,on_structure,lateral,medium,1752961293,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.7607,0.4629,0.7021,0.4043,0.8193,0.5215,60,60.0,,51.58,,,0.8345,0.1833,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_mid_on_structure_medium,n0434,0,108,0.556,0.0526,0.0874,0.053
c0018_right_mid_clear_large__cp,c0018,copypaste,right,mid,clear,medial,large,1140761461,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.6804,0.4629,0.6081,0.3906,0.7527,0.5352,74,74.0,,36.23,,,0.7294,0.118,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_mid_clear_large,n1050,0,80,0.925,0.1128,0.0936,0.0662
c0018_right_mid_moderate_large__cp,c0018,copypaste,right,mid,moderate,medial,large,539004356,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.6584,0.4629,0.5862,0.3906,0.7307,0.5352,74,74.0,,48.4,,,0.7637,0.118,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_mid_moderate_large,n0080,1,179,0.413,-0.2804,0.0776,0.0835
c0018_right_mid_on_structure_large__cp,c0018,copypaste,right,mid,on_structure,medial,large,1067502198,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.6474,0.4629,0.5752,0.3906,0.7197,0.5352,74,74.0,,54.45,,,0.8001,0.118,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_mid_on_structure_large,n0504,0,143,0.517,0.0419,0.0006,0.0926
c0018_right_lower_clear_small__cp,c0018,copypaste,right,lower,clear,lateral,small,2027758616,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.7327,0.6368,0.6868,0.5909,0.7786,0.6827,47,47.0,,42.1,,,0.7692,0.9096,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_lower_clear_small,n0530,1,79,0.595,-0.0973,-0.0188,0.0959
c0018_right_lower_moderate_small__cp,c0018,copypaste,right,lower,moderate,medial,small,1256611679,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.6914,0.6368,0.6455,0.5909,0.7373,0.6827,47,47.0,,47.22,,,1.4099,0.9096,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_lower_moderate_small,n0020,0,172,0.273,0.2059,0.0421,0.1544
c0018_right_lower_on_structure_small__cp,c0018,copypaste,right,lower,on_structure,medial,small,1146206767,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.6666,0.6368,0.6207,0.5909,0.7125,0.6827,47,47.0,,44.54,,,1.6353,0.9096,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_lower_on_structure_small,n0477,0,53,0.887,0.4479,0.0982,0.0442
c0018_right_lower_clear_medium__cp,c0018,copypaste,right,lower,clear,lateral,medium,1475133280,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.7399,0.6368,0.6813,0.5782,0.7985,0.6954,60,60.0,,38.62,,,0.7691,0.8922,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_lower_clear_medium,n0730,0,62,0.968,-0.0335,0.0683,0.0974
c0018_right_lower_moderate_medium__cp,c0018,copypaste,right,lower,moderate,medial,medium,272542356,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.6914,0.6368,0.6328,0.5782,0.75,0.6954,60,60.0,,40.79,,,1.3464,0.8922,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_lower_moderate_medium,n0478,0,81,0.741,0.2173,0.0485,0.1697
c0018_right_lower_on_structure_medium__cp,c0018,copypaste,right,lower,on_structure,medial,medium,425986647,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.6429,0.6368,0.5843,0.5782,0.7015,0.6954,60,60.0,,44.68,,,1.6339,0.8922,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_lower_on_structure_medium,n0332,0,74,0.811,0.4118,0.1154,0.0407
c0018_right_lower_clear_large__cp,c0018,copypaste,right,lower,clear,lateral,large,905407631,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.7354,0.6368,0.6631,0.5645,0.8077,0.7091,74,74.0,,38.85,,,0.8536,0.8392,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_lower_clear_large,n0644,0,94,0.787,0.1075,0.0448,0.1377
c0018_right_lower_moderate_large__cp,c0018,copypaste,right,lower,moderate,medial,large,943889982,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.6914,0.6368,0.6191,0.5645,0.7637,0.7091,74,74.0,,34.93,,,1.2932,0.8392,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_lower_moderate_large,n1113,0,104,0.712,0.1642,0.0697,0.1813
c0018_right_lower_on_structure_large__cp,c0018,copypaste,right,lower,on_structure,medial,large,1523693458,3920,3612,154,0,3612,0.14175,45,0.5605,0.1523,0.8223,0.7734,0.6529,0.6368,0.5807,0.5645,0.7252,0.7091,74,74.0,,48.42,,,1.6282,0.8392,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0018_right_lower_on_structure_large,n0144,0,81,0.914,0.1519,0.0434,0.0519
c0021_left_upper_clear_small__cp,c0021,copypaste,left,upper,clear,medial,small,136002014,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.3363,0.2225,0.2904,0.1766,0.3822,0.2684,47,47.0,,28.18,,,0.3163,1.2415,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_upper_clear_small,n0307,0,73,0.644,-0.5393,0.0233,0.0692
c0021_left_upper_moderate_small__cp,c0021,copypaste,left,upper,moderate,lateral,small,1378920138,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.2773,0.2225,0.2314,0.1766,0.3232,0.2684,47,47.0,,54.77,,,0.6903,1.2415,,0.8232,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_upper_moderate_small,n1062,0,48,0.979,-0.2131,0.1036,0.0754
c0021_left_upper_on_structure_small__cp,c0021,copypaste,left,upper,on_structure,lateral,small,1884196024,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.1949,0.2225,0.149,0.1766,0.2408,0.2684,47,47.0,,40.33,,,1.4882,1.2415,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_upper_on_structure_small,n0318,0,92,0.511,0.4047,0.0626,0.1169
c0021_left_upper_clear_medium__cp,c0021,copypaste,left,upper,clear,medial,medium,542817065,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.34,0.2225,0.2814,0.1639,0.3986,0.2811,60,60.0,,37.16,,,0.3151,1.1883,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_upper_clear_medium,n0778,0,73,0.822,-0.5388,0.0335,0.0717
c0021_left_upper_moderate_medium__cp,c0021,copypaste,left,upper,moderate,lateral,medium,328824125,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.2773,0.2225,0.2188,0.1639,0.3359,0.2811,60,60.0,,57.53,,,0.6625,1.1883,,0.8232,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_upper_moderate_medium,n0398,0,97,0.619,0.0786,0.0747,0.0826
c0021_left_upper_on_structure_medium__cp,c0021,copypaste,left,upper,on_structure,lateral,medium,2004643370,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.1938,0.2225,0.1352,0.1639,0.2523,0.2811,60,60.0,,46.37,,,1.4311,1.1883,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_upper_on_structure_medium,n0930,1,79,0.759,0.1308,-0.0055,0.1337
c0021_left_upper_clear_large__cp,c0021,copypaste,left,upper,clear,medial,large,840190294,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.3675,0.2225,0.2952,0.1502,0.4397,0.2948,74,74.0,,57.2,,,0.3276,1.0783,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_upper_clear_large,n0643,0,91,0.813,-0.1515,0.032,0.0804
c0021_left_upper_moderate_large__cp,c0021,copypaste,left,upper,moderate,lateral,large,388195785,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.2773,0.2225,0.2051,0.1502,0.3496,0.2948,74,74.0,,59.95,,,0.6533,1.0783,,0.8232,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_upper_moderate_large,n1031,0,77,0.961,0.0098,0.1236,0.1107
c0021_left_upper_on_structure_large__cp,c0021,copypaste,left,upper,on_structure,lateral,large,1564612992,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.2052,0.2225,0.133,0.1502,0.2775,0.2948,74,74.0,,55.8,,,1.2889,1.0783,,0.8232,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_upper_on_structure_large,n0705,0,122,0.607,0.2906,0.0814,0.1657
c0021_left_mid_clear_small__cp,c0021,copypaste,left,mid,clear,medial,small,1594466117,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.2891,0.3789,0.2432,0.333,0.335,0.4248,47,47.0,,23.75,,,0.3881,1.279,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_mid_clear_small,n0650,0,54,0.87,-0.3209,0.0644,0.053
c0021_left_mid_moderate_small__cp,c0021,copypaste,left,mid,moderate,medial,small,889402195,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.3598,0.3789,0.3139,0.333,0.4057,0.4248,47,47.0,,37.36,,,0.5934,1.279,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_mid_moderate_small,n0542,0,105,0.448,0.0398,0.0179,0.1185
c0021_left_mid_on_structure_small__cp,c0021,copypaste,left,mid,on_structure,lateral,small,1681069850,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.1831,0.3789,0.1372,0.333,0.229,0.4248,47,47.0,,58.45,,,1.1927,1.279,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_mid_on_structure_small,n0043,0,79,0.595,0.0968,0.0394,0.1812
c0021_left_mid_clear_medium__cp,c0021,copypaste,left,mid,clear,medial,medium,906806257,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.3087,0.3789,0.2501,0.3203,0.3673,0.4375,60,60.0,,21.8,,,0.4101,0.9964,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_mid_clear_medium,n0137,0,133,0.451,-0.0982,0.0899,0.0721
c0021_left_mid_moderate_medium__cp,c0021,copypaste,left,mid,moderate,medial,medium,869636019,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.3505,0.3789,0.2919,0.3203,0.4091,0.4375,60,60.0,,40.34,,,0.5602,0.9964,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_mid_moderate_medium,n0810,0,79,0.759,-0.1031,0.0935,0.1192
c0021_left_mid_on_structure_medium__cp,c0021,copypaste,left,mid,on_structure,lateral,medium,733555743,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.1938,0.3789,0.1352,0.3203,0.2523,0.4375,60,60.0,,56.96,,,1.0002,0.9964,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_mid_on_structure_medium,n0717,0,79,0.759,-0.0069,0.0613,0.1965
c0021_left_mid_clear_large__cp,c0021,copypaste,left,mid,clear,medial,large,2085790438,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.2954,0.3789,0.2231,0.3066,0.3676,0.4512,74,74.0,,29.18,,,0.423,0.724,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_mid_clear_large,n0622,0,340,0.218,-0.1555,0.0684,0.0724
c0021_left_mid_moderate_large__cp,c0021,copypaste,left,mid,moderate,medial,large,380605012,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.3404,0.3789,0.2682,0.3066,0.4127,0.4512,74,74.0,,45.82,,,0.5318,0.724,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_mid_moderate_large,n0136,0,85,0.871,-0.1134,0.0142,0.1153
c0021_left_mid_on_structure_large__cp,c0021,copypaste,left,mid,on_structure,lateral,large,30557726,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.2052,0.3789,0.133,0.3066,0.2775,0.4512,74,74.0,,58.88,,,0.8526,0.724,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_mid_on_structure_large,n0933,0,125,0.592,0.0107,0.1463,0.1953
c0021_left_lower_clear_small__cp,c0021,copypaste,left,lower,clear,medial,small,2093625615,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.3598,0.5353,0.3139,0.4894,0.4057,0.5812,47,47.0,,42.63,,,0.6129,0.487,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_lower_clear_small,n0905,0,68,0.691,0.126,0.0827,0.0761
c0021_left_lower_moderate_small__cp,c0021,copypaste,left,lower,moderate,medial,small,159950208,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.3127,0.5353,0.2668,0.4894,0.3586,0.5812,47,47.0,,48.22,,,0.6367,0.487,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_lower_moderate_small,n0591,1,162,0.29,-0.0602,0.0531,0.094
c0021_left_lower_on_structure_small__cp,c0021,copypaste,left,lower,on_structure,medial,small,2059309916,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.3952,0.5353,0.3493,0.4894,0.4411,0.5812,47,47.0,,49.77,,,0.8908,0.487,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_lower_on_structure_small,n0272,1,62,0.758,0.086,0.1476,0.1001
c0021_left_lower_clear_medium__cp,c0021,copypaste,left,lower,clear,lateral,medium,340353277,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.2564,0.5353,0.1979,0.4767,0.315,0.5939,60,60.0,,52.03,,,0.6654,0.2805,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_lower_clear_medium,n0924,0,61,0.984,0.0303,0.1109,0.1112
c0021_left_lower_moderate_medium__cp,c0021,copypaste,left,lower,moderate,medial,medium,151862117,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.3296,0.5353,0.271,0.4767,0.3882,0.5939,60,60.0,,48.49,,,0.6752,0.2805,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_lower_moderate_medium,n0587,0,89,0.674,-0.0365,0.091,0.1038
c0021_left_lower_on_structure_medium__cp,c0021,copypaste,left,lower,on_structure,medial,medium,1062100660,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.3818,0.5353,0.3232,0.4767,0.4404,0.5939,60,60.0,,54.4,,,0.7879,0.2805,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_lower_on_structure_medium,n1132,1,67,0.896,-0.0759,0.0377,0.1076
c0021_left_lower_clear_large__cp,c0021,copypaste,left,lower,clear,lateral,large,1353955274,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.2683,0.5353,0.1961,0.463,0.3406,0.6076,74,74.0,,51.37,,,0.7044,0.1261,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_lower_clear_large,n0303,1,116,0.638,0.0414,0.2297,0.1346
c0021_left_lower_moderate_large__cp,c0021,copypaste,left,lower,moderate,medial,large,746742709,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.3314,0.5353,0.2592,0.463,0.4037,0.6076,74,74.0,,52.03,,,0.7119,0.1261,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_lower_moderate_large,n0394,0,75,0.987,0.1568,0.1343,0.1213
c0021_left_lower_on_structure_large__cp,c0021,copypaste,left,lower,on_structure,medial,large,2049407734,1024,1024,0,0,1024,0.5,35,0.1113,0.0996,0.4434,0.6582,0.3675,0.5353,0.2952,0.463,0.4397,0.6076,74,74.0,,56.67,,,0.7855,0.1261,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_left_lower_on_structure_large,n0915,0,78,0.949,0.2032,0.0516,0.1128
c0021_right_upper_clear_small__cp,c0021,copypaste,right,upper,clear,medial,small,1425964624,1024,1024,0,0,1024,0.5,35,0.5352,0.0996,0.8594,0.627,0.6175,0.2156,0.5716,0.1697,0.6634,0.2615,47,47.0,,24.58,,,0.3321,1.0851,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_right_upper_clear_small,n0182,0,130,0.362,-0.7201,0.014,0.0811
c0021_right_upper_moderate_small__cp,c0021,copypaste,right,upper,moderate,medial,small,236608602,1024,1024,0,0,1024,0.5,35,0.5352,0.0996,0.8594,0.627,0.6973,0.2156,0.6514,0.1697,0.7432,0.2615,47,47.0,,55.15,,,0.6946,1.0851,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_right_upper_moderate_small,n0353,0,86,0.547,-0.0309,0.1938,0.0749
c0021_right_upper_on_structure_small__cp,c0021,copypaste,right,upper,on_structure,lateral,small,626312044,1024,1024,0,0,1024,0.5,35,0.5352,0.0996,0.8594,0.627,0.8112,0.2156,0.7653,0.1697,0.8571,0.2615,47,47.0,,42.37,,,1.3735,1.0851,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_right_upper_on_structure_small,n0432,0,114,0.412,0.2494,0.0065,0.0806
c0021_right_upper_clear_medium__cp,c0021,copypaste,right,upper,clear,medial,medium,362542477,1024,1024,0,0,1024,0.5,35,0.5352,0.0996,0.8594,0.627,0.6168,0.2156,0.5582,0.157,0.6754,0.2742,60,60.0,,46.32,,,0.3284,1.0471,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_right_upper_clear_medium,n0829,0,73,0.822,-0.408,0.043,0.0829
c0021_right_upper_moderate_medium__cp,c0021,copypaste,right,upper,moderate,medial,medium,1963296476,1024,1024,0,0,1024,0.5,35,0.5352,0.0996,0.8594,0.627,0.6973,0.2156,0.6387,0.157,0.7559,0.2742,60,60.0,,56.91,,,0.6812,1.0471,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_right_upper_moderate_medium,n0862,0,91,0.659,0.123,0.0912,0.0949
c0021_right_upper_on_structure_medium__cp,c0021,copypaste,right,upper,on_structure,lateral,medium,2101394126,1024,1024,0,0,1024,0.5,35,0.5352,0.0996,0.8594,0.627,0.7777,0.2156,0.7191,0.157,0.8363,0.2742,60,60.0,,46.63,,,1.3131,1.0471,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_right_upper_on_structure_medium,n0901,0,67,0.896,0.2547,0.1252,0.1183
c0021_right_upper_clear_large__cp,c0021,copypaste,right,upper,clear,medial,large,460802545,1024,1024,0,0,1024,0.5,35,0.5352,0.0996,0.8594,0.627,0.6369,0.2156,0.5646,0.1434,0.7092,0.2879,74,74.0,,56.18,,,0.3587,0.9419,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_right_upper_clear_large,n0491,0,80,0.925,-0.1079,0.0272,0.088
c0021_right_upper_moderate_large__cp,c0021,copypaste,right,upper,moderate,medial,large,2051290425,1024,1024,0,0,1024,0.5,35,0.5352,0.0996,0.8594,0.627,0.6973,0.2156,0.625,0.1434,0.7695,0.2879,74,74.0,,59.12,,,0.6991,0.9419,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_right_upper_moderate_large,n0670,0,100,0.74,0.0487,0.0767,0.1299
c0021_right_upper_on_structure_large__cp,c0021,copypaste,right,upper,on_structure,lateral,large,1181761871,1024,1024,0,0,1024,0.5,35,0.5352,0.0996,0.8594,0.627,0.7662,0.2156,0.694,0.1434,0.8385,0.2879,74,74.0,,57.76,,,1.2111,0.9419,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_right_upper_on_structure_large,n0644,1,137,0.54,0.1329,0.059,0.1371
c0021_right_mid_clear_small__cp,c0021,copypaste,right,mid,clear,medial,small,1484229136,1024,1024,0,0,1024,0.5,35,0.5352,0.0996,0.8594,0.627,0.6745,0.3633,0.6286,0.3174,0.7204,0.4092,47,47.0,,25.25,,,0.3946,0.951,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_right_mid_clear_small,n0879,0,93,0.505,-0.2367,0.0002,0.0655
c0021_right_mid_moderate_small__cp,c0021,copypaste,right,mid,moderate,lateral,small,1732888470,1024,1024,0,0,1024,0.5,35,0.5352,0.0996,0.8594,0.627,0.7428,0.3633,0.6969,0.3174,0.7887,0.4092,47,47.0,,38.64,,,0.6373,0.951,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_right_mid_moderate_small,n0147,0,49,0.959,-0.2065,0.0667,0.0656
c0021_right_mid_on_structure_small__cp,c0021,copypaste,right,mid,on_structure,lateral,small,719691313,1024,1024,0,0,1024,0.5,35,0.5352,0.0996,0.8594,0.627,0.7884,0.3633,0.7425,0.3174,0.8343,0.4092,47,47.0,,61.22,,,0.8779,0.951,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_right_mid_on_structure_small,n0348,2,52,0.904,-0.3052,0.0387,0.1102
c0021_right_mid_clear_medium__cp,c0021,copypaste,right,mid,clear,medial,medium,855265707,1024,1024,0,0,1024,0.5,35,0.5352,0.0996,0.8594,0.627,0.6771,0.3633,0.6186,0.3047,0.7357,0.4219,60,60.0,,26.96,,,0.4192,0.6986,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0021_right_mid_clear_medium,n0829,0,73,0.822,-0.4122,0.043,0.0733
